0;Erfrierung;Hervorrufung Zaubertrick;1 Aktion;18 m;V, G;Unmittelbar;Ein betäubender Frost entsteht auf einer Kreatur in Reichweite, die du sehen kannst.<br>Das Ziel muss einen CON-Rettungswurf machen.<br>Bei Fehlschlag: 1W6 Kälteschaden und es hat Nachteil beim nächsten Waffenangriff vor Ende seines nächsten Zuges.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W6 auf Level 5, 11 und 17.;<Herkunft>;
0;Feuerpfeil;Hervorrufung Zaubertrick;1 Aktion;36 m;V, G;Unmittelbar;Ein Funkenwirbel fliegt auf eine Kreatur oder einen Gegenstand in Reichweite als Fernkampf-Zauberangriff gegen das Ziel.<br>Bei Treffer: 1W10 Feuerschaden.<br>Brennbare nicht getragene oder gehaltene Gegenstände werden bei einem Treffer entzündet.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W10 auf Level 5, 11 und 17.;<Herkunft>; 
0;Flammen erzeugen;Beschwörung Zaubertrick;1 Aktion;Selbst;V, G;10 min;Eine flackernde Flamme erscheint in deiner Hand, bleibt für die Wirkungsdauer bestehen und schadet weder dir noch deiner Ausrüstung.<br>Sie gibt in einem 3 m Radius helles Licht und für weitere 3 m gedimmtes Licht ab.<br>Der Zauber endet, wenn du ihn als Aktion beendest oder ihn erneut wirkst.<br>Du kannst mit der Flamme angreifen, das beendet den Zauber. Du kannst die Flamme auf eine Kreatur in bis zu 9 m Abstand von dir schleudern.<br>Mache einen Fernkampf-Zauberangriff gegen das Ziel.<br>Bei Treffer: 1W8 Feuerschaden<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Flammen kontrollieren;Verwandlungsmagie Zaubertrick;1 Aktion;18 m (1,5 m Würfel);G;Unmittelbar / 1h;Eine nichtmagische Flamme, die du in Reichweite sehen kannst und innerhalb eines 1,5 m Würfels ist, ist wie folgt beeinflussbar:<br><br>* Ausdehnen um 1,5 m in Richtung von Brennstoff.<br><br> * Die Flamme löschen.<br><br> * Du verdoppelst oder halbierst den Lichtbereich der Flamme oder / und veränderst ihre Farbe für 1 h.<br><br> * Einfache Formen erscheinen bis zu 1 h lang in den Flammen.<br><br>Du kannst bis zu 3 der anhaltenden Effekte gleichzeitig aufrechterhalten. Sie sind als Aktion aufhebbar.;<Herkunft>;
0;Freundschaft;Verzauberung Zaubertrick;1 Aktion;Selbst;G, M;Konzentration, bis zu 1 min;(Gesichts Make-Up) Für die Wirkungsdauer hast du Vorteil auf CHA-Würfe gegen eine Kreatur deiner Wahl, die dir nicht feindselig gesinnt ist.<br>Wenn der Zauber endet, begreift das Ziel, das Magie verwendet wurde, um ihre Stimmung zu beeinflussen und wird feindselig. Eine gewalttätige Kreatur könnte angreifen. Andere Kreaturen können andere Wege suchen um sich zu rächen.;<Herkunft>;
0;Gedankensplitter;Verzauberung Zaubertrick;1 Aktion;18 m;V;1 Runde (6 s);Du bohrst einen desorientierenden Dorn psychischer Energie in die Gedanken einer Kreatur in Reichweite, die du sehen kannst.<br>Das Ziel muss einen INT-Rettungswurf machen.<br>Bei Fehlschlag: 1W6 psychischer Schaden und es subtrahiert 1W4 von seinem nächsten Rettungswurf vor dem Ende deines nächsten Zuges.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W6 auf Level 5, 11 und 17.;<Herkunft>;
0;Gehässiger Spott;Verzauberung Zaubertrick;1 Aktion;18 m;V;Unmittelbar;Du entfesselst eine Reihe von Beleidigungen, die mit Magie durchsetzt sind und an eine Kreatur in Reichweite gerichtet sind, die du sehen kannst.<br>Falls dich das Ziel hören kann (es muss dich nicht verstehen), muss es einen WIS-Rettungswurf bestehen oder es erleidet 1W6 psychischen Schaden und ist beim nächsten Angriff vor Ende seines nächsten Zuges im Nachteil.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W6 auf Level 5, 11 und 17.;<Herkunft>;
0;Gift versprühen;Beschwörung Zaubertrick;1 Aktion;3 m;V, G;Unmittelbar;Eine Wolke giftiges Gas fliegt in Richtung einer Kreatur in Reichweite, die du siehst.<br>Das Ziel muss einen CON-Rettungswurf machen.<br>Bei Fehlschlag: 1W12 Giftschaden<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W12 auf Level 5, 11 und 17.;<Herkunft>;
0;Glühwurm;Hervorrufung Zaubertrick;1 Aktion;18 m;V, G;Unmittelbar;Du schleuderst eine kleine Lichtkugel auf eine Kreatur oder einen Gegenstand in Reichweite.<br>Führe einen Fernkampf-Zauberangriff gegen das Ziel aus.<br>Bei Treffer: 1W8 Strahlenschaden und bis zum Ende deines nächsten Zuges gibt das Ziel in 3 m Radius gedimmtes Licht ab und kann nicht unsichtbar werden.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Göttliche Führung;Erkenntnismagie Zaubertrick;1 Aktion;Berührung;V, G;Konzentration, bis zu 1 min;Du berührst eine willige Kreatur.<br>Einmal vor Ende des Zaubers kann das Ziel 1W4 würfeln und den Wurf auf das Ergebnis eines Fertigkeitenwurfs addieren.<br>Der W4 kann vor oder nach dem Fertigkeitenwurf geworfen werden. Dann endet der Zauber.;<Herkunft>;
0;Grünfeuerklinge;Hervorrufung Zaubertrick;1 Aktion;Selbst (1,5 m Sphäre);G, M;Unmittelbar;(eine Nahkampfwaffe im Wert von mindestens 1 SM) Zusammen mit dem Wirken des Zaubers muss ein Nahkampfangriff mit der beteiligten Waffe gegen eine Kreatur in der Reichweite des Zaubers ausgeführt werden, sonst misslingt der Zauber.<br>Bei Treffer: normale Waffeneffekte und grünes Feuer springt vom Ziel auf eine andere Kreatur deiner Wahl, die du sehen kannst und die sich innerhalb von 1,5 m zum Ziel befindet über. Die zweite Kreatur erleidet Feuerschaden gleich deinem Zauberfähigkeit-Modifikator.<br><br><b>Auf höheren Level:</b> Schaden steigt:<br>Auf Level 5 fügt der Nahkampfangriff zusätzlich 1W8 Punkte Feuerschaden zu, und der Schaden, den das zweite Ziel erleidet, steigt um 1W8 + deinem Zauberfähigkeit-Modifikator. Beide Schadensarten steigen auf Level 11 und 17 um je 1W8.;<Herkunft>;
0;Kalte Hand;Nekromantie Zaubertrick;1 Aktion;36 m;V, G;1 Runde (6 s);Eine geisterhafte Skeletthand erscheint im Bereich einer Kreatur in Reichweite.<br>Du machst einen Fernkampf-Zauberangriff gegen das Ziel. Diese spürt eine Grabeskälte.<br>Bei Treffer: 1W8 nekrotischer Schaden und es bekommt keine Heilung bis zum Beginn deines nächsten Zuges. Die Hand klammert sich an das Ziel. Untote Ziele sind außerdem bis zum Ende deines nächsten Zuges bei Angriffen gegen dich mit Nachteil.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Kältestrahl;Hervorrufung Zaubertrick;1 Aktion;18 m;V, G;Unmittelbar;Ein eisiger Strahl blau-weißen Lichts fliegt auf eine Kreatur in Reichweite. Du machst einen Fernkampf-Zauberangriff gegen das Ziel.<br>Bei Treffer: 1W8 Kälteschaden und seine Bewegungsgeschwindigkeit ist bis Beginn deines nächsten Zuges um 3 m reduziert.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Klingenbann;Bannmagie Zaubertrick;1 Aktion;Selbst;V, G;1 Runde (6 s);Du zeichnest ein Schutzzeichen in die Luft.<br>Bis Ende deines nächsten Zuges hast du Resistenz gegen Wucht-, Hieb- und Stichschaden von Waffen.;<Herkunft>;
0;Lagerfeuer erschaffen;Beschwörung Zaubertrick;1 Aktion;18 m (1,5 m Würfel);V, G;Konzentration, bis zu 1 min;Du erschaffst ein Lagerfeuer in Reichweite auf dem Boden, den du sehen kannst.<br>Für die Wirkungsdauer füllt das Lagerfeuer einen 1,5 m Würfel.<br>Alle Kreaturen im Bereich des Feuers müssen einen DEX-Rettungswurf machen oder erleiden 1W8 Feuerschaden, auch wenn der Bereich des Lagerfeuers zum ersten Mal betreten oder der Zug dort beendet wird.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Licht;Hervorrufung Zaubertrick;1 Aktion;Berührung;V, M;1 h;(ein Glühwürmchen oder phosphoreszierendes Moos) Du berührst einen Gegenstand (nicht größer als 3 m).<br>Für die Wirkungsdauer gibt der Gegenstand helles Licht in einem 6 m Radius und gedimmtes Licht in einem weiteren 6 m Radius aus. Die Lichtfarbe ist frei wählbar. Licht wird durch blickdichte Stoffe blockiert.<br>Vorzeitig beendbar durch erneutes Wirken oder mit einer Aktion aufheben.<br>Wenn der Gegenstand von einer feindlichen Kreatur getragen wird, muss diese einen DEX-Rettungswurf machen, um den Zauber zu verhindern.;<Herkunft>;
0;Magierhand;Beschwörung Zaubertrick;1 Aktion;9 m;V, G;1 min;Eine spektrale, schwebende Hand erscheint in einem Punkt deiner Wahl in Reichweite.<br>Die Hand bleibt für die Wirkungsdauer bestehen oder bis er als Aktion beendet wird, bis die Hand den 9 m Radius verlässt oder bis der Zauber erneut gewirkt wird.<br>Hand wird über eine eigene Aktion kontrolliert. Sie kann mit Gegenständen interagieren, unverschlossenen Türen öffnen. Bei Kontrolle kann sie immer bis zu 9 m bewegt werden.<br>Hand kann nicht angreifen, magische Gegenstände aktivieren oder mehr als 5 kg Gewicht tragen.;<Herkunft>;
0;Magiestein;Verwandlungsmagie Zaubertrick;1 Bonus Aktion;Berührung;V, G;1 min;Du berührst 1 bis 3 Kieselsteine. Du oder eine andere Kreatur kann mit einem der Steine einen Fernkampf-Zauberangriff durchführen, in dem der Stein geworfen oder geschleudert wird. Bei Wurf hat er eine Reichweite von 18 m. Wenn jemand anderes mit dem Stein angreift, wird dein Zauberfähigkeits-Modifikator für den Angriff verwendet.<br>Bei Treffer: 1W6 + dein Zauberfähigkeits-Modifikator Wuchtschaden<br>Egal ob Treffer oder Fehlschuss, der Zauber endet auf dem geworfenen Stein.<br>Wenn du den Zauber erneut wirkst, endet der Zauber auf allen Steinen, die noch davon betroffen sind.;<Herkunft>;
0;Resistenz;Bannmagie Zaubertrick;1 Aktion;Berührung;V, G, M;Konzentration, bis zu 1 min;(ein Miniatur Mantel) Du berührst eine willige Kreatur.<br>Einmal bevor der Zauber endet kann das Ziel 1W4 werfen und das Ergebnis zu einem Rettungswurf seiner Wahl addieren.<br>Es kann den Würfel vor oder nach dem Rettungswurf werfen.<br>Nach dem Wurf endet der Zauber.;<Herkunft>;
0;Urtümliche Wildheit;Verwandlungsmagie Zaubertrick;1 Aktion;Selbst;G;Unmittelbar;Du kanalisierst eine urtümliche Energie, die deine Zähne oder Fingernägel schärft um einen ätzenden Angriff zu machen.<br>Du machst einen Nahkampf-Zauberangriff gegen ein Ziel in 1,5 m Abstand zu dir.<br>Bei Treffer: 1W10 Säureschaden<br>Nach dem Angriff werden die Zähne oder Fingernägel wieder normal.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W10 auf Level 5, 11 und 17.;<Herkunft>;
0;Säurespritzer;Beschwörung Zaubertrick;1 Aktion;18 m;V, G;Unmittelbar;Du schleuderst eine Blase aus Säure.<br>Wähle 1 oder 2 Kreaturen, die sich innerhalb von 1,5 m voneinander befinden, in Reichweite.<br>Das Ziel muss einen DEX-Rettungswurf bestehen oder erleidet 1W6 Säureschaden.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W6 auf Level 5, 11 und 17.;<Herkunft>;
0;Schockgriff;Hervorrufung Zaubertrick;1 Aktion;Berührung;V, G;Unmittelbar;Blitze springen aus deinen Händen und verpassen einer Kreatur, die du zu berühren versuchst, einen Schock.<br>Führe einen Nahkampf-Zauberangriff gegen das Ziel durch. Du hast einen Vorteil beim Angriffswurf, wenn das Ziel eine Metall-Rüstung trägt.<br>Bei Treffer: 1W8 Blitzschaden und kann bis zum Beginn deines nächsten Zuges keine Reaktion durchführen<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Schwertexplosion;Beschwörung Zaubertrick;1 Aktion;1,5 m;V;Unmittelbar;Du erschaffst für einen Augenblick einen Kreis gespenstischer Klingen, die um dich herumfliegen.<br>Jede Kreatur in Reichweite, außer dir, muss einen DEX-Rettungswurf schaffen, um nicht 1W6 Energieschaden zu erleiden.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W6 auf Level 5, 11 und 17.;<Herkunft>;
0;Shillelagh;Beschwörung Zaubertrick;1 Bonus Aktion;Berührung;V, G, M;1 min;(Mistelzweig, Kleeblatt und Keule oder Stab) Das Holz der Keule oder des Stabs, den du hältst, wird von der Macht der Natur erfüllt.<br>Für die Wirkungsdauer kannst du für Angriffs- und Schadenswürfe von Angriffen mit der Waffe deinen Zauberfähigkeit-Modifikator anstelle von deinem STR-Modifikator nutzen.<br>Der Schadenswürfel der Waffe wird zu einem W8 und die Waffe wird magisch.<br>Der Zauber endet, wenn er erneut gewirkt oder die Waffe losgelassen wird.;<Herkunft>;
0;Tanzende Lichter;Hervorrufung Zaubertrick;1 Aktion;36 m;V, G, M;Konzentration, bis zu 1 min;(ein bisschen Phosphor oder Wychholz, oder ein Glühwürmchen) Du erschaffst bis zu 4 Lichter als Fackeln, Laternen oder Leuchtkugeln in Fackelgröße erscheinen in Reichweite und sie Schweben für die Wirkungsdauer in der Luft. Du kannst si auch zu einer humanoiden Gestalt mittlere Größe kombinieren.<br>Jedes Licht strahlt 3 m gedimmtes Licht aus.<br>Als Bonus Aktion kannst du die Lichter bis zu 18 m an einen neuen Ort bewegen. Die Lichter müssen sich zueinander in einem Abstand von bis zu 6 m befinden.<br>Sie erlöschen außerhalb der Reichweite des Zaubers.;<Herkunft>;
0;Taschenspielerei;Verwandlungsmagie Zaubertrick;1 Aktion;Selbst / 3 m;V, G;bis zu 1 h;Du erzeugst einen der folgenden magischen Effekte:<br> * Unmittelbarer, harmloser, sensorischer Effekt (Funkenregen, Windstoß, leise Melodie, merkwürdiger Geruch, ...)<br> * Du entzündest oder löschst eine Kerze, Fackel oder kleines Lagerfeuer.<br> * Gegenstand mit nicht mehr als 30 cm Größe säubern oder verschmutzen.<br> * Nichtlebendes Material nicht größer als 30 cm abkühlen, erhitzen oder würzen, hält für 1 h.<br> * Farbfleck, Mal oder Symbol für 1 h auf Gegenstand oder deiner Haut erscheinen lassen.<br> * Du erzeugst nichtmagischen Schmuck oder eine Illusion in Handgröße, bleibt für 1 h erhalten.<br> * Du kannst dein Äußeres leicht verändern (säubern, hübsche Kleidung als Illusion, ...), hält mind .1 h.<br><br>Bis zu 3 langfristige Effekt gleichzeitig erhaltbar, diese auch durch Aktion aufhebbar;<Herkunft>;
0;Thaumaturgie;Verwandlungsmagie Zaubertrick;1 Aktion;9 m;V;Konzentration, bis zu 1 min;Du erzeugst einen der folgenden magischen Effekte in Reichweite:<br> * Deine Stimme klingt 1 min lang bis zu 3x so laut wie sonst.<br> * Lässt 1 min lang Flammen auflodern, stärker oder schwächer leuchten oder ihre Farbe ändern.<br> * Du verursachst 1 min lang ein harmloses Erdbeben.<br> * Du erzeugst einen unmittelbaren Klang, der von einem Punkt deiner Wahl in Reichweite ausgeht.<br> * Lässt unmittelbar eine unverschlossene Tür oder ein unverschlossenes Fenster auffliegen oder zuschlagen.<br> * Du veränderst 1 min lang das Aussehen deiner Augen.<br>Bis zu 3 der 1 min Effekte gleichzeitig wirken, als Aktion einen der Effekte beenden.;<Herkunft>;
0;Totenläuten;Nekromantie Zaubertrick;1 Aktion;1,5 m;V, G;Unmittelbar;Du zeigst auf eine Kreatur, die du in Reichweite siehst. Es hört laute Glocken um sich herum.<br>Das Ziel muss einen WIS-Rettungswurf machen.<br>Bei Fehlschlag: 1W8 nekrotischer Schaden, falls es schon TP verloren hat 1W12.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 oder 1W12 auf Level 5, 11 und 17.;<Herkunft>;
0;Verschonung der Toten;Nekromantie Zaubertrick;1 Aktion;Berührung;V, G;Unmittelbar;Du berührst eine lebende Kreatur mit 0 TP. Die Kreatur wird stabilisiert.<br>Der Zauber hat keine Auswirkungen auf Untote oder Konstrukte.;<Herkunft>;
0;Wasser formen;Verwandlungsmagie Zaubertrick;1 Aktion;9 m;G;Unmittelbar / 1 h;Wähle eine Wasserfläche in Reichweite, die nicht größer als ein 1,5 m Würfel ist und manipuliere sie wie folgt:<br><br> * Du bewegst das Wasser um bis zu 1,5 m oder änderst anderweitig den Wasserstrom. Die Veränderung verursacht keinen Schaden.<br><br> * Du formst Formen mit dem Wasser. Es bewegt sich auf deine Anweisungen und hält die Formen für 1 h.<br><br> * Die Farbe oder Deckkraft verändert sich für 1 h, aber immer auf dieselbe Weise.<br><br> * Du frierst das Wasser ohne Lebewesen darin ein. Es taut nach 1 h wieder auf.<br><br>Du kannst nicht mehr als 2 der Effekte gleichzeitig aufrechterhalten. Sie sind als Aktion aufhebbar.;<Herkunft>;
0;Windbö;Verwandlungsmagie Zaubertrick;1 Aktion;9 m;G;Unmittelbar;Du greifst die Luft und erzeugst einen der folgenden Effekte in Reichweite:<br><br> * Kreaturen kleiner oder mittlerer Größe, die du wählst, müssen einen STR-Rettungswurf bestehen oder wird 1,5 m von dir weggestoßen<br><br> * Der Windstoß bewegt einen kleinen, nicht gehaltenen Gegenstand (leichter als 2,5 kg) bis zu 3 m von dir weg. Diese Bewegung verursacht keinen Schaden.<br><br> * Du erzeugst einen harmlosen, sensorischen Effekt.;<Herkunft>;
0;Wort des Strahlens;Hervorrufung Zaubertrick;1 Aktion;18 m;V, M;Unmittelbar;(Heiliges Symbol) Du sprichst ein heiliges Wort und brennende Strahlen schießen aus dir heraus.<br>Jede Kreatur deiner Wahl, die du in Reichweite sehen kannst, muss einen CON-Rettungswurf schaffen oder erleidet 1W6 Strahlenschaden.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W6 auf Level 5, 11 und 17.;<Herkunft>;
0;Zauberhafte Explosion;Hervorrufung Zaubertrick;1 Aktion;36 m;V, G;Unmittelbar;Du schleuderst magische Energie auf eine Kreatur oder ein Objekt in Reichweite.<br>Du machst einen Fernkampf-Zauberangriff gegen das Ziel.<br>Bei Treffer: 1W8 Schaden von einem der folgenden Typen (selbst wählbar): Säure, Kälte, Feuer, Blitz, Gift, Psychisch oder Schall.<br>Wenn du für den Schaden eine 8 würfelst, kannst du einen weiteren W8 werfen und diesen zum Schaden addieren. Die Anzahl maximal hinzufügbarer Würfelwürfe entspricht deinem Zauberfähigkeit-Modifikator.<br><br><b>Auf höheren Level:</b> Schaden steigt um je 1W8 auf Level 5, 11 und 17.;<Herkunft>;
0;Zielsicherer Schlag;Erkenntnismagie Zaubertrick;1 Aktion;9 m;G;Konzentration, bis zu 1 Runde;Durch magische Einsicht kannst du einen Angriff mit der im Zauber verwendeten Waffe machen in dem du deine Zauberfähigkeit als Angriffs- und Schadensmodifikator verwendest, anstelle von deinem STR- oder DEX-Modifikator. Der Schadenstyp ist entweder der von der Waffe oder Strahlenschaden (deine Entscheidung).;<Herkunft>;
1;Alarm;Level 1 Bannmagie (Ritual);1 min;9 m;V, G, M;8 h;(eine kleine Glocke und ein Stück feiner Silberdraht) Du platzierst einen Alarm gegen unerwünschtes Eindringen.<br>Wähle eine Tür, ein Fenster oder einen Bereich innerhalb der Reichweite, der nicht größer als ein 6 m Würfel ist.<br>Bis zum Ende des Zaubers wird ein Alarm ausgelöst, sobald eine winzige oder größere Kreatur den geschützten Bereich berührt oder betritt. Wenn du den Zauber sprichst, kannst du Kreaturen bestimmen, die den Alarm nicht auslösen sollen. Du wählst auch, ob der Alarm mental oder akustisch ist.<br> Ein mentaler Alarm alarmiert dich mit einem Klingeln in deinem Kopf, wenn du dich im Umkreis von 1,5 km um den Schutzbereich befindest. Dieses Klingeln weckt dich, wenn du schläfst.<br>Ein akustischer Alarm erzeugt den Klang einer Handglocke für 10 s im Umkreis von 18 m.;<Herkunft>;
1;Arme von Hadar;Level 1 Beschwörung;1 Aktion;Selbst (3 m Ausstrahlung);V, G;Unmittelbar;Du beschwörst magische Tentakel aus dir heraus.<br>Jede Kreatur in 3 m von dir muss einen STR-Rettungswurf machen.<br>Bei Fehlschlag: 2W6 nekrotischer Schaden und sie können keine Reaktion bis zum Beginn deines nächsten Zuges machen, sonst nehmen sie nur die Hälfte des Schadens.<br><br><b>Auf höheren Level gewirkt:</b> pro Level 1W6 mehr Schaden.;<Herkunft>;
1;Befehl;Level 1 Verzauberung;1 Aktion;18 m;V;Unmittelbar;Du sprichst ein Machtwort zu einer Kreatur in Reichweite, die du sehen kannst. Das Ziel muss einen WIS-Rettungswurf bestehen oder den Befehl in seinem nächsten Zug ausführen. Folgende Befehle sind möglich:<br> * <b>Komm:</b> Das Ziel bewegt sich schnellstmöglich zu dir. Sein Zug endet, wenn es 1,5 m von dir entfernt ist.<br> * <b>Loslassen:</b> Das Ziel lässt fallen, was es hält, und beendet seinen Zug.<br> * <b>Flieh:</b> Das Ziel bewegt sich schnellstmöglich von dir weg. <br> * <b>Hinlegen:</b> Das Ziel legt sich hin und beendet seinen Zug.<br> * <b>Stopp:</b> Das Ziel stoppt jegliche Aktion, die es tut. Fliegende bleiben in der Luft, bewegen sich aber nicht von der Stelle.<br>Andere Wörter sind möglich. Deren ist SG von der Einschätzung des DM abhängig.<br><br><b>Auf höheren Level gewirkt:</b> pro Level 1 weitere Kreatur beeinflussen;<Herkunft>;
